CLASSIC_SUBID,CURRENCY,UPCOMING_REBILL_TOTAL,UPCOMINGDISCOUNT
TNRxein9RQSvsw5X6E0h_Q,USD,19.99,0
3h4nqKO8QTKn1PkaiPoL5w,USD,18.51,0
Kf0MwvyqSkmAtBOkhB08HA,USD,18.47,0
baZy2DNWQRer_nZJTHmGSg,USD,18.68,0
gW893L7hTUeYEiWxJJh3-Q,USD,18.3,0
Ex7E8wI0TkKHngqCzk1tlw,USD,19.99,0
tAZHlnVhQPqw1hHf6oCTFw,USD,18.68,0
2abR_6xDQ2qYhSKgyabtYw,USD,19.99,0
D5xShWDDTqGB2QtXTR8OYA,USD,18.86,0
MbQC5exfR5KOtcLZGdd9Ig,USD,18.21,0
TGJjuvsLRiSOpc8F-jWOMg,EUR,23.99,0
Kl36Aot_SJSKYceMoHUWSg,USD,18.86,0
aXOwYFufQS6wpI1u7LmD1A,USD,18.6,0
kqeA1I_7QAyQ7GKCSO_5jQ,USD,19.99,0
ram7QlK7Rg21SFgRdMBEpA,USD,18.89,0
NSYQW4OPRuSy4B4ls_oYWA,USD,18.43,0
Wip6tPStQNKpz97RnZOsUw,USD,19.99,0
KnmMs6oeT_CIVDittFrlHg,USD,19.99,0
KzuUmBt3SpuTZ8Q-LgkLSg,USD,18.64,0
drNvbrYXQwmZKuv_rXp-cA,USD,19.99,0
w864xGC1TCa_Wpik_vP-7w,USD,19.99,0
9xSy1wVETFW6UqSHg5GmQQ,USD,19.99,0
H5tH56YmSgyopxFcJQtPyQ,USD,19.99,0
owkWbpFkRWeBj-D760OESg,USD,0.99,0
zWRBiKP6RzKUAKDjL5otVQ,USD,9.99,0
F8op6aoORxGYMFAStlc3Xg,USD,19.99,0
RPkzvtCET8KHeqR9r0kK3w,USD,9.99,0
KsWD81kIQsqGv9EWsgc2iw,USD,19.99,0
m-g-l3ydTES6eSTWd2sCng,USD,18.62,0
iArIQrTrQBWhLw9gxoVDqQ,USD,18.86,0
W_qbQmxZR4uLxjmjQ1HV3A,USD,19.99,0
wGhSZhp6TpqFApyK9MZezw,USD,18.86,0
aDImpibARF2q5Dwv2jDVxg,USD,19.99,0
9aXx72YhTOiGpslGxnE5eQ,USD,18.81,0
kS7UTNktQQKYjg-iDGmT2Q,USD,19.99,0
l4ht9_8eSzWJjHsNKm_eKA,USD,19.99,0
tcWASoJZR0Wq8xW-KF6_kw,CAD,1.99,0
btOxscmLTa6SgHTNp8Ru1g,USD,18.64,0
yC1qL5YjSqiSQWaUSIfqOw,USD,19.99,0
Yxzl8X-iTBu6QVI3Aa11Ig,USD,19.99,0
kjgXCWF3SqaRXPtVfW6gGA,USD,18.8,0
yBF_1i_NRkmrtlqH0hbM6A,USD,19.99,0
lhjc5vF5QJyeKr4UAD5YsA,USD,19.99,0
YoF-DUwKRF-t68wgTCKqpQ,USD,19.99,0
5OMwaJYGQZq25gcdgX76-Q,USD,18.68,0
CD9A9-HmTwSQ-K5AY49rMA,USD,19.99,0
8schU4tvSWOg0cPj3FDS8g,USD,9.99,0
uAPyyGW4R_-pqKtslS6ytA,USD,18.5,0
gPZv8v3rSde35xX2SJq73Q,USD,19.99,0
Nz4LNeAjRoyzaeRt0X5q6A,USD,18.68,0
gnxcJ8oqR_2zZ8eJJgVWUg,CAD,27.61,0
MKfPqZerSX6ejF1698f7iA,USD,19.99,0
id9FVTuSTpqvEUJ4ifOyCw,USD,19.99,0
JoBwdLN9QAKAvVy5z3h6IA,USD,18.95,0
r7vFN346ToSiB95SYK10fQ,USD,19.99,0
1NLd_-R2ReCKs4WCflMDaA,EUR,19.99,0
n74BeqQ4QzKj16DTlJuavw,USD,19.99,0
Hw1y_PZDRMSfTaPIZVlMdw,USD,18.86,0
il8W-D__QcKDajgvNLoRvQ,USD,9.99,0
n-PcN4ecSMGDmTxUVjiIOQ,USD,19.08,0
wvrGd9eNQsa8tUs7eYV3tg,EUR,14.99,0
Y6PzX0mwTjaeLVwoDw9Auw,USD,18.86,0
JjK4OzL8TESyOr4Pca2AOg,USD,19.99,0
8OFrnvVlRCS5W5ffM5V9hg,GBP,20.99,0
vMd0iDvwT1iV0dTjLau4sQ,USD,18.64,0
Tg9G7asGSmOjfzykih8gyw,USD,18.47,0
uPC1z_KLTSmFPndr4z9q-A,USD,9.99,0
fSUUkZ86Rh2iSyM3izu7UQ,USD,0.99,0
fPIbckBGSE6izWN5lxJDkw,USD,19.99,0
PCy8gIILQYu1TRfPRA0hwA,USD,18.68,0
qyKSQ1g_QhmLe5z7rEIshg,USD,18.86,0
PxrVNsqoT0W-8t4G_kgTiQ,USD,18.64,0
v6T8I77VT9mxxNFOO5xVBA,CAD,25.99,0
kzTe5y2tQR2Nz8DQiVJLew,USD,18.68,0
M1_t4nkbSfeY7kqb5ACPkw,USD,6.99,0
vbAdL74WSUGoZ012d92kLQ,USD,19.99,0
UIwbsOl7QQCjVey_UKuBhw,USD,0.99,0
UThI0lxSQj6xyUkU7FeAOQ,USD,18.51,0
yDJEpdRHTtGnTIHGbDIuFg,USD,18.81,0
EwivGzj-Ry-y07mdyj4RQw,GBP,13.99,0
HgLraOk3TQaTFqlLcNUjZg,USD,18.81,0
WErd1yU7QMah1_e2utfjpg,USD,19.99,0
WHDEOlreT2ClnmX4Pa5SFw,USD,18.55,0
dYR-UDd6Qpu3FsR09KMvbA,GBP,10.99,0
76vfwYooQoODPGYcu2HAhA,USD,0.99,0
7wOPgrmcT-6cuuC7nHx_Bg,USD,19.99,0
JdcIaepIQwiuMMBQPXTlgg,USD,19.99,0
IKQ0k_CgT_ySP4wzcyxzWA,USD,18.73,0
0FKNo0YKRkmBQ12jQqtH7w,USD,0.99,0
dwmYFW3sSQalpn_VPN0XxA,USD,18.75,0
moHJPLjOR4GyACVhUq-awA,USD,18.51,0
y8HHZfLISnGiF-5zaSuJLA,USD,18.6,0
wEtXgrKCS6i9M9_IDG2QHw,USD,19.99,0
THxZRebeT5aOUFOwUUtB2g,USD,18.68,0
JF3XlZfISK-kemYi5DxLaA,USD,9.99,0
-l4Wgc51QNWYyaZ6hr2FNg,USD,19.99,0
Utn4mcIqRiKcnTqrpLi6iw,USD,6.99,0
62VG5QLkTN2K0xWoLosSdg,USD,18.86,0
HOwvn9kJSXia1WzkbMlo7A,USD,19.99,0
4t1QQmEjRhK--CLI4awHfw,AUD,1.99,0
WNRDKDspTaav5Rm4HYF6Ow,USD,19.99,0
VvhqL0UaTg-zGbkBqa3_ww,USD,19.99,0
eGVLOyabQf6JPLtY2HNu9g,USD,19.99,0
SIdBO5z0T7yBGGr1cnmc4Q,USD,19.99,0
1fx8rYPQQByXWf5FKnptDQ,USD,18.68,0
7EUPI3axSo-gXUmHlg8xvQ,USD,9.99,0
Eip9xvCYT_irTJKlgkjHXg,USD,18.98,0
IB6cSd4PQq2_MgV-XokzJQ,USD,18.4,0
D047v-h6Ske2HZVNE7WjHw,GBP,18.99,0
4IW0u0EWTbilnyEYZfCuUg,USD,0.99,0
A43tBpGGRYKOIbu_Xl35NQ,USD,18.68,0
1ySEnHipSkyUlwWVt4B7Ew,USD,19.99,0
fdF0iO1iR2ebemtRo_PZxw,USD,6.99,0
vrjt7k14TmGT782TxS2-VA,USD,18.68,0
G2pbuK7wQbuDOCvbkp_qUg,USD,19.99,0
j9CwQPs2SEqPD4K6w2noXA,USD,19.99,0
MWA2B8SiRimvFmu-9yzJAg,USD,19.99,0
63XDE-qKQealocML4wyqRw,USD,18.86,0
QhtUGZvZRPuJYWxpENIZFA,USD,6.99,0
6pk3wLCCTp-RdaxBuQJKFw,USD,19.99,0
9Tc88dcFRbyvWRfajXvi2w,USD,18.47,0
grHJdnlCSzWlNg-BO4U02A,USD,19.99,0
-4U1bNKwRlefIy9MS9utmA,USD,19.99,0
72NMF6faSNeWWwBLG8wq9Q,USD,19.99,0
SBm7AbxaSKmnAUkHcTtaIw,USD,18.98,0
XXEVl00YQ-K3eFWWYG-vQQ,USD,19.99,0
akIOFmZxSeuUO7uxMpV03A,USD,19.99,0
5GVsutzCQjSICqS8emmv0w,USD,9.99,0
ZJPDOnm0Rq2uZfijeVfpFg,USD,18.51,0
27Wk5ifJRl6wDhaSkcbIWQ,USD,18.86,0
M75krvSsS7yo_OgbUQWT2Q,AUD,23.99,0
ZY99AjQhSK6DdEXPhQIP3Q,USD,19.99,0
pjpk2Gs1QLilvv3NKtiCwQ,USD,19.99,0
eliddeE-SXuiuK3wDk7sUw,USD,19.99,0
RC2ICkvRTX23OTdobeu9Dg,USD,18.46,0
jlzF2FGuTiS5h2uyPaK4mA,USD,18.81,0
VRD1-4aTTp2LquMckoJDRg,USD,19.99,0
m_b5bJlDQs2QJekOGZaGHg,USD,19.99,0
wpgeR-BvRridPcnaiXFhMQ,USD,19.99,0
I76azGzNSeOWl-dDuTSwTA,USD,19.99,0
pv_eWe-6T36LzFUtyJI4MQ,USD,19.99,0
fp2mTC0nSIiXxaeMvJ9gmg,USD,19.99,0
t1UiWgdqRxmL33n5CZKkoA,USD,18.51,0
WoFTJibJQem5dw1TK0u7nw,EUR,19.99,0
cX5tcqDPQdiItsP6SYJm6Q,USD,14.99,0
9bd92jrFSi-rDsCJNbx3Sw,USD,0.99,0
9CKWoY2vQHyg-PiFO0GEpw,USD,19.99,0
PsegJvpOR6-nX2Kl4y_DKw,USD,18.64,0
bCEk0_U-RmCL05jM8cdeNw,USD,19.99,0
kU_JmQyKTT-BrC1hPnWViQ,CAD,26.99,0
yvJUPixATyKEWVJwUKzeHA,USD,19.99,0
JDb_ZuDpTiKBUB51KKsLhQ,USD,19.99,0
nmOC8SmwRlG2rPiopeCaFQ,USD,18.68,0
JQAR_7pCSQ2QQv8bv0C7ag,CAD,26.66,0
YayRzXWxT3WeS9KOiUYiJQ,USD,19.99,0
_AgDytvBQ4GJN25gs2DvOg,USD,19.99,0
uICVeLB_Q6aoUCovmlVyvw,GBP,18.99,0
5acez2PdQRikKiFA8be5cg,USD,0.99,0
pXfgTI-kSxuwoEk59WKRYg,USD,19.99,0
NALQI1pZR1miDuRvsgo_YQ,USD,18.81,0
6mOIapzJRQGuEYb3NgOazw,USD,19.99,0
WHcFRGBmRhGcXc_JgiRXSQ,USD,19.99,0
oah6-lTlSoqnteBoNpGGOA,USD,19.99,0
driCMwwHTlqbPuVYweJRzQ,USD,18.47,0
OqvSsovaRaiSYB9oZPtuwQ,USD,19.99,0
FBlznW2dQgS_4sLTjA2pzQ,CAD,26.99,0
yIOTuO6USPqEdWJP8fQsAw,USD,19.99,0
z3-YxdelQK2U8ScNpp1i-w,USD,0.99,0
7mG3PUoxSOyWyCP0vsErSw,USD,19.99,0
m8HMP329Th6UvsGrMcrw3w,USD,19.99,0
6bj-VxS1QnuYM0IBCM-c1A,EUR,19.99,0
k0IgfucOQQyk26M4DQuHZQ,USD,19.99,0
RZT6swBgQtu9jy_28ExyWQ,USD,19.99,0
eEGAIM87RkeV0sljIFCe7g,USD,18.64,0
GPHz2hm_R8eZCCCPODwrnA,USD,19.99,0
84_un7cPRxKB1JVstzmYVA,USD,9.99,0
1Z2NTcOGQQW08KZvnQRczw,USD,19.99,0
zMBc4SI-QR2PRZGVvcV05w,USD,19.99,0
q3wAZz_6SO6oGbrK4_wifQ,USD,19.99,0
3-grr-a3TV-7CXus8CwkqQ,USD,19.99,0
zMWYuLXNQTKLMxGyxeZejw,USD,18.86,0
2lpZzBgxQieMd9-22eRbNg,GBP,9.99,0
Jc9eFJTuTNS7-ePdwh67Bw,GBP,0.99,0
QcWE9PfGRm6TrGzNJUiQgw,USD,19.99,0
wp4bExsVQo2fJELvTwgppw,USD,19.99,0
YIbwUknWQ_atRW80IJhE1A,USD,18.64,0
AMyhu01kR7-03jBySAvR0g,USD,19.99,0
RyQBdlgQTViH492SfIv7ZA,USD,9.99,0
cF1B1rkpSnWQKnXteDqWog,USD,0.99,0
q1cNKzkTSVeypYkbBVo-Ng,USD,19.99,0
XNonQh5yRY-qcEJKSUKkpg,USD,6.99,0
GqunfYR4QFOG_Bkau9wfMA,USD,19.99,0
1vwsmTooTnmwdVauY4Nw3A,USD,18.68,0
uu_ioH1NRiuACOvo4G9ekA,USD,0.99,0
Z0-F6ASgRt6YY-HIy7QVzg,CAD,26.99,0
zN263MF_TcimpqIrQul-ig,USD,19.99,0
X6Hr71YLT7OblsEU7sbeEg,USD,18.47,0
L0GxCwItRI2YQoaIlyp6kA,USD,19.99,0
6UdPtRgtTce21XE25DvKnQ,USD,0.99,0
XKWrRoc1RW-i1LhINbzkqw,USD,9.99,0
Ed2zjyEwQAOvRObbUf2Mmw,USD,18.47,0
XTr43PIpRCaSEBRu5ec6-w,USD,9.99,0
nx5TzC9fQz2DlaimJfT_-g,USD,19.99,0
E4CbD0x5TCKn8dfwNxDTDg,USD,19.99,0
cdyDKc9ATe-sI9WnJYvlRQ,USD,19.99,0
kmuPMHa7R468xju4oU-4Jg,EUR,19.99,0
2Bk0_j6VTkupIDEy3ZZ7Lw,USD,19.99,0
-xKfFc-ARt2NXcLaEk974g,USD,19.99,0
vHNlhGrJTb6ZPsaDdDB4yQ,USD,0.99,0
GuGvsSuwTJyDdHYWXTjIpQ,USD,19.99,0
rkYWuKpVSU-SkxQoi0QDGw,USD,18.17,0
1X2SkU7bRJereAzMEzkstA,USD,19.99,0
bQbRUdGzTRiseBinxb6YsQ,USD,19.99,0
8oFuc6AiQ7SQTOPcz7VDUg,MXN,411.99,0
My3zp2PWQeeCS2hNGo-RCw,USD,19.99,0
h8XPieSISS2ndasunq0clg,USD,19.99,0
ggHnD--3TkGyxrlrQukKTw,CHF,21.99,0
hy376ZH_RPy0dEjhVM-a3g,USD,19.99,0
5fqOpKllTlOFZJqJGoCIcA,USD,18.68,0
lgKsmQmUR3uqzIJMF3UVjA,USD,19.99,0
mDj2wX-nTGqCvUdT1-3rbA,USD,19.99,0
CgIOj2FlR5mdS724uDeXRw,USD,18.86,0
Fwju3pE1QiSZ6YvVhFLF2g,USD,18.91,0
hbsaFvBiRlO6d7O8P2SbWw,USD,18.16,0
d3GouXaIQOqtPuMOOVvfRg,GBP,22.99,0
FZrtw5tgTKuRqUK-Al-J-g,USD,19.99,0
B0ToprFWR8ySITjOwE4TgQ,AUD,47.99,0
Vi9ti7DcR5qgIpUoMKBFHA,USD,19.99,0
r0VBSi5IRD616Z-FnznocA,USD,19.99,0
v1NDVvVgRQq0Yn01ffRWmw,GBP,1.6583,0
91J-wOw2Tvm-HmdZ7Ix2sw,USD,18.86,0
njzW27cHQZmm0lHdOd5l0A,USD,19.99,0
hr_0Uj5DRbSTi9qOd6tHeQ,USD,19.99,0
BF_lyHocR_ab_sOLEaVfMw,USD,19.99,0
C5DTvjdfQlG4xXHM99aunQ,USD,19.99,0
0mPqzGCcRn6-qhINNOfYPg,USD,9.99,0
OHFuFyXLS3ayLT-kg9EULA,GBP,13.99,0
RgM3UbviS7eS16-AcCAgHA,USD,19.99,0
d43cgeW2QVOmXeF7Bk_vaA,USD,19.99,0
tgIOKx7nSXy0gzoZdoQZ2Q,USD,19.99,0
FzX8DFIVQnCPpcwcvomoUg,USD,9.99,0
pCpGxvqTRyqRmpQtHnEw9g,USD,19.99,0
CiFi0JLWRpyLz-xP7rt4vg,USD,19.99,0
1gFCv4LwQdKjJr9cxPnHjw,USD,18.38,0
4sD0KWFjSLirbtBwpuuqIQ,USD,19.99,0
D2aj27JDTvKN9Yr1s3wHDw,USD,19.99,0
jsAT89lKSEGccmcj4_4o0Q,GBP,20.99,0
PevWaZK4TDyb3SV_Plu22g,USD,18.75,0
G5-0qsWIR-GEo10GI3di-g,USD,19.99,0
-251KGBGTrelNw-agADLvg,USD,19.99,0
4HGq5zy2S3ueLinyL31LWA,USD,9.99,0
YdW82T8oQaC6RJepaqu0tQ,USD,19.99,0
UmgO7AbrSUC4WkTd7bNzhQ,USD,19.22,0
BqmGqR7bRSub0kBeE2HKtw,AUD,22.99,0
Fy2VqkS5TxCzOZFUlJVMhQ,USD,18.17,0
nZdYph3lS3G-S_SAjxZU4g,AUD,22.99,0
z7tfUBu7RZ-F-idkbURKrg,USD,9.99,0
UzvwZSbgQNi6mwyO8GM71g,USD,19.99,0
iDdpDbZ5Tr-1z49TC_6bCw,USD,18.68,0
dGSbnysnQceZT_WUe0AFlQ,USD,18.86,0
KKtP4cHCQb-wIyEQZWnV5Q,USD,9.99,0
trl_grFGT_CR--LEanqBkg,USD,19.99,0
wvys-r5XROWjmwErVa64Fw,CAD,28.99,0
l-13yFUORJOwuDlQFlb6tQ,USD,18.68,0
5omSLb4RRNiD91a9i1awdg,USD,18.64,0
VCIL78anQfuvXyKUq78knQ,CHF,20.99,0
6uQoSuWBTa-nRcadj82RyA,USD,18.6,0
2SHKtEqiQoCPtevRgERseg,USD,18.64,0
lFuJVJvpR6SFAfKyhhaZSA,USD,18.68,0
wOzEsdkCSaCbkVXtaK7CjQ,USD,19.99,0
LtP4ah_8RYqi5Naz70qnhA,USD,9.99,0
wMHKuGx4ShKBMAxvZOSX0w,USD,19.99,0
LMkSULl3Qn-WqVKMAlPMug,USD,19.99,0
g2N5dEnWQByHeyGSQ0A9GA,USD,19.99,0
IHY0gpCnQq2qrlUE0aRgDA,USD,19.99,0
Xjjw90L9TVar4yXmpyRWLw,USD,18.81,0
r2SSLObXS9yaljkkYa2BOA,USD,9.99,0
H-B0mNanQ5qlZ7bFGklE6A,USD,19.99,0
2wpYH9zzTZ-MaGCXw7XPIA,AUD,1.99,0
td9GYpPES_60dVs_KkKiCg,USD,19.99,0
4Y2IHVbkTJmkJyErFtpz1Q,USD,9.99,0
Mkea1WESRE23o8uCs9Xb0A,USD,0.99,0
V8redRw7SoiJ72ss0PGbCA,GBP,18.99,0
jwxSAGD0SW-X2kpBrgog2g,USD,19.99,0
IerxujkoSzqXdZCK8DNceg,USD,14.99,0
ieO27VpyQXmZw3CO18RerQ,USD,6.99,0
1VmyZjdASHSpNku-iRAJWg,CAD,26.99,0
ouCEY5ksR76nSskOqb6zdw,USD,18.64,0
cbJSRjJYToS5LkDFBj8JUQ,USD,19.99,0
D6Dq7OX9S_iT3BVsy63Q7w,USD,19.99,0
VkL9uasbT5m8fmQxNL7f1A,EUR,14.99,0
dXJD854hTDqUrGa-z9cJ4g,USD,19.99,0
iMqrJzoKQo-sOcNOcDiYTg,USD,19.99,0
9ZZDAGuuS2KDJ2BeeD8MaQ,USD,19.99,0
cTPY-SqVRGONW8j9L5uiHA,GBP,20.99,0
zCXz3jZZQzCfUMXuZVjN8A,USD,19.99,0
mAPFaEHfQ4SE7crByke46w,USD,18.64,0
JsK4KbmWQMS-gnVLO3P4hQ,USD,9.99,0
1dJCwScBSt2nv7cFrHLpDA,EUR,14.99,0
WJ8Vrdb0QtWdyNZ10F95tw,USD,19.99,0
Hs0yPsyBSCu0KUgFKZt9fw,USD,19.99,0
1ur3aKOISPi1pS-q4-oRog,USD,19.99,0
hDBE6qiNTOyOd6MJdcaqlQ,USD,18.68,0
63qu1VPEQki9YNvpZ9wGVQ,GBP,19.99,0
vyqP9ly3QeCHV4GbjGr_kg,USD,18.86,0
7vwKfuGYTv6HBzxhNIi0Rg,USD,14.99,0
YrVGGi6HSciy9xhdJqgl-g,USD,19.99,0
HSOrs0ViSAqJJtxTtJkzgQ,GBP,21.99,0
vDzopZYTQBmDI43XpaaE8A,USD,18.68,0
59QRl3bzS6ioTXuYvRIgbg,USD,19.99,0
rbsEEmxeRyWW1pFbbn3LuQ,USD,19.99,0
n40ZbcRSRjOSdW3Oi_H_GA,USD,19.99,0
OubuUGBFRxCxUCgFDyEfUg,USD,18.64,0
zFfcSyYBRFS97ZH6fSpFog,USD,19.99,0
M_mzeNOhR6uk0kB-IMA1cw,USD,19.99,0
uhRpPAO-R_2BHnLRoVwXWQ,USD,9.99,0
2QmBLuVxQb6t2WxmuY08Kg,USD,18.51,0
2a_CQ_LYSb-3bz65p-8Efw,USD,19.99,0
bNryYpZORs2yVXo4kVfpvw,USD,19.99,0
KVgKniRwQKmHfW1XQM8RzA,USD,19.99,0
AiR7dcxaTWaRVdMfnv8ukw,USD,18.64,0
kFTVebRRRhC4Nz2HBjk6Sg,USD,0.99,0
7KqyyvKER5iFfx6DlhlMcA,USD,18.51,0
QLyZi5q-QUOG4HzbJMeF-A,GBP,18.99,0
sxw2Bfy0S4G3H5-1tpbitw,USD,19.99,0
WZ9ji6ZATE6Fc3fuYKU4QQ,EUR,19.99,0
6FsS6hcjQ2mJv3m5h9gNkQ,USD,19.99,0
qHvDIgwgRFSH8o32p-Rk7g,USD,18.68,0
3EaOZccYT7KFstjIHnWJ3w,USD,18.51,0
IG-ISrGRQQeVE_vpB3j-Fg,USD,14.99,0
8NBCe3efQam7ZxaGSyp2Xg,USD,18.64,0
ERJaDcCWRgakvVIdvYRtCw,CAD,19.99,0
nzhiYsXBQHmzcZ8a8pc40g,USD,6.99,0
f1hI7uftSeGAtDCoQ99wqw,USD,18.86,0
avQmG010RPaUw1LB9Yyu6w,GBP,9.99,0
pdj8XUPjRRiKlXgwdBmbdg,USD,19.99,0
rk4aZzzIQUmERXGiAHevOg,USD,18.86,0
d8yR0dYIQtuYv-oCH8cLhg,USD,19.99,0
1P7WZ7E-Rb6ShWQXDUJ_eA,USD,9.99,0
oM_CaiIvR4acYIsbwvas0Q,USD,19.99,0
4X1I3z_lT--wYZiQT4Kgtw,USD,18.81,0
QRAR48bnSCOZ8WqKqlYZyA,USD,19.99,0
EXvljewXSZme-6oJoXT1Rw,EUR,14.99,0
ZwLu9-srQYaxFAdIESa-9g,GBP,0.99,0
SMSyF7YXT2aVZIMofROiAg,USD,19.99,0
rpufg9ViQ1ascs2vvOfy_g,USD,19.99,0
bLZ-Ytq1SoWjjIsRx-jheA,USD,18.86,0
vELRlu7rTLKKtfGXOqYa_w,USD,9.99,0
AfSN6ZDsSoCdtVxkNrY2YA,USD,19.99,0
knqN65eUQpuOK4J4g-1oVA,USD,19.99,0
_Or9Ru7SR4KoTfd1niWYOQ,USD,19.99,0
0dS7qbAkQsOi0nUnPqgvqw,USD,19.99,0
e8ECAFuiSA6oO1rl-HSiLA,USD,9.99,0
UrvlblgwQyaNUxnEYORpGw,USD,18.64,0
rCGl7w6ATKeYBU9cG0YQBQ,USD,19.99,0
-hzDyLuySZOC6OcVeUKbTA,USD,19.99,0
T4aWlt3uStW4xjz1jomMYQ,USD,18.68,0
tooTVVeZRn2YaLTc-ZrB-Q,USD,19.04,0
dJ1lBlFXTmezQCq_BA_-bg,AUD,30.99,0
bD4b6XTaRAauK8G3FYzFuA,USD,19.99,0
UprG3xltTQ2qrULz37Hrnw,USD,18.47,0
bjIJ8OTqSbyzFU11cnS6QA,USD,19.99,0
5zB_wyRQSI-coKrhqsNmCA,USD,6.99,0
lZKmrC5vSyueSHpGEgraYA,USD,19.99,0
KjSE8mCJS5-JHrIftKnzfg,USD,19.99,0
zlwp3zkiSt65Jo7bPjEcBA,USD,14.99,0
-_6F0mTNTNy6lsJWtmqyRw,USD,18.64,0
lpbH77EBQZSA-g-k-fzz3A,USD,19.99,0
YjAaoXl5S7OsoxGbwrM7Ng,USD,18.68,0
qb23PQRHTQyoCRinDZZyNA,USD,9.99,0
2Nwa2i6yRfqnXYmGGg4sHw,USD,18.86,0
3EZoX_-FR9ez9I6pbBi0Xg,USD,19.99,0
Tz1tTEinTNWfXls_zl3frQ,USD,19.99,0
QsqS7g7vQYG9BnE_KOf4pQ,USD,18.38,0
RFbuiJBKQ6CEZpLl4kI92Q,USD,19.99,0
ZNGubOMjTPixijAJ1pCdyA,USD,19.99,0
U3nv-sBSRVGGrubRuGOJ8w,USD,19.99,0
Ow_U3xgeSceAR3LMkAWYUQ,USD,18.82,0
qbn9MgOFTgW1b5l-iJ3GvQ,USD,19.99,0
nAUrAipYQDumWEXMDU-ROA,USD,6.99,0
itXToMEvRUixfGJtdvx1Mg,USD,18.86,0
6BS25qA1Qz2hs8RnYpIQQw,USD,19.99,0
krY9V4LzSSWxVq8OyWdvig,USD,0.99,0
tU6CIM1mTFq0sR0Sh3XY-w,GBP,15.99,0
xJ-r1nMMQci0GKS4TyZeLQ,USD,19.99,0
XBbL6bPvRUCZMja7ybwZvg,USD,19.99,0
8eykUeK_RBiut87qSIHUVA,CAD,26.99,0
UPfteg-QRT6xCNMxLUD4VQ,USD,19.99,0
Yt17QXZHRuSVxTiC3fqIeQ,EUR,11.99,0
AN84UC12RGuYQ3kIDPIVYQ,EUR,14.99,0
q9JjzG2uQt6GqmFauQI4cg,USD,18.41,0
AAs2KjLhSha8faXbCOECqQ,USD,19.99,0
5VSFuHvNQfK64HABjLtrhQ,USD,18.68,0
l-tY5V9cQ_isIl0Ex6YX-w,USD,9.99,0
IQufAmA0QxewslmMfoMBCg,USD,18.55,0
vMI3dXizSfKZk9G4Z_EXtw,USD,19.99,0
jpLe0OBoSXir0JRgl7n5wg,USD,0.99,0
uZVa-QTEQtSARcjyd_A6zQ,USD,19.99,0
L04aavI5RK6zFRbev2BoUw,USD,19.99,0
1K3_yP1kQlGpH7Efg9pihA,USD,19.99,0
Sj9OOTWeS3CBYTtKeKgCNg,USD,18.47,0
i0dncZWvSIGFfn3n0T84LQ,USD,19.99,0
P04Dya2wQ1OOxIq3XW6wvA,USD,0.99,0
MNxbjdl1QHubghm0MVgLqg,USD,18.86,0
cj4MeUx8RveRctBfjPS68g,USD,19.99,0
ufkY6GHyRhK5MozxMOSklQ,GBP,18.99,0
Q5hO7BNmQO6aswSd37_Iug,USD,19.99,0
zHQ3lHK8TVmv3lZu3EhHuA,USD,9.99,0
xViEyTgzT4-vvoYTvz43kg,USD,19.99,0
wtbynqM0SwGyTkcO823elQ,USD,19.99,0
O3aUhgylTTmiainDBKrzQw,USD,18.68,0
9cw41XKbQ1WOVA9jbk2kag,USD,18.59,0
5QMhj2seTEKrCP4eD1Riqg,CAD,25.99,0
plod3kXJQYSw-esVTLgdLg,USD,19.99,0
ZgEtkOlzQAG0jUo6f_uNYg,USD,9.99,0
rndelos6QJ-XVNBHBe2_5Q,USD,9.99,0
5rjdlK_1ROSg3lTY81kcng,CAD,13.99,0
J83jeciiSaOLWk_q2x8SFw,USD,19.99,0
5OlEPfEgSm-3eh73Wu7sTQ,USD,18.77,0
8ZmgAWUkQAeghzxj1Rlsyg,USD,19.99,0
C54klnTQSb-mNf4lTbphEQ,USD,19.99,0
9BvL2FA0Sd-MLjG4dyTodw,USD,18.64,0
-OM_C8peRyK7o4tFAimuKg,USD,6.99,0
DUfZNDkuQVK_TaVbr26qWw,USD,19.99,0
3QoFTbDZSS-Yo3ExdGs5QA,USD,19.99,0
6MU1vi2PSFW2kYMB29ozhw,USD,19.99,0
RNiPh6TbRJCyU2rorVJkaw,USD,19.99,0
fGxniHspQyCh7kSkdBzHtQ,USD,19.99,0
prtPXeLnTPKGJinns5qY4A,AUD,31.99,0
FISSBTrXSFuYEooI9ACVQA,USD,19.99,0
98Eo2-OiSmqg6FNOXpT7-w,USD,19.99,0
chE63WvgQ_Kz3acZwhJk9Q,USD,19.99,0
k9ttSPK3QbOizmrfj1oOXw,USD,19.99,0
ceJCzva6ScGvs9x6ik7iuA,USD,19.99,0
q5FR4F5bSw-VE6J4ZfAfUQ,USD,0.99,0
qqeyBEsrSU2uexWjLi6FzQ,USD,18.73,0
3Sp5Nbe3RayTRAuQftTjEA,USD,6.99,0
2X0GB2l7RoaHaUqXmwijgQ,USD,9.99,0
8puQQC3BQPq4Rmmk3vg0ZQ,USD,19.99,0
0kO9oX27ToStKq1AXeB31Q,CAD,19.99,0
3YxnH5CeQPCz4JCAOZocUQ,USD,18.98,0
khuwXWlnSLG5OEN7sLPrqA,GBP,20.99,0
IcaY0E_kQY-svg_L7F5XcQ,USD,19.99,0
